# Amateur (Ham) Radio Spot Count File
#
# sDate: 2014-04-01 00:00:00
# eDate: 2014-05-01 00:00:00
# rgc_lim: None
# filter_regions: ['US', 'Europe']
# filter_region_kind: mids
# bands: [7, 14]
# bin_size: 0:01:00
# Sources: ['WSPR', 'RBN']
#
datetime_ut,7MHz-US,14MHz-US,7MHz-Europe,14MHz-Europe
2014-04-26 01:36:00,54,69,46,22
2014-04-26 01:37:00,8,22,3,0
2014-04-26 01:38:00,13,57,31,14
2014-04-26 01:39:00,26,85,17,24
2014-04-26 01:40:00,24,5,5,14
2014-04-26 01:41:00,27,19,10,2
2014-04-26 01:42:00,18,88,33,19
2014-04-26 01:43:00,9,11,6,1
2014-04-26 01:44:00,6,57,19,10
2014-04-26 01:45:00,20,17,14,3
2014-04-26 01:46:00,23,48,23,14
2014-04-26 01:47:00,22,15,33,3
2014-04-26 01:48:00,23,98,55,17
2014-04-26 01:49:00,21,7,10,11
2014-04-26 01:50:00,33,60,14,23
2014-04-26 01:51:00,20,9,15,3
2014-04-26 01:52:00,15,86,49,7
2014-04-26 01:53:00,27,17,2,6
2014-04-26 01:54:00,32,57,24,9
2014-04-26 01:55:00,7,7,9,9
2014-04-26 01:56:00,12,87,41,44
2014-04-26 01:57:00,10,22,42,12
2014-04-26 01:58:00,22,73,40,12
2014-04-26 01:59:00,22,10,35,2
2014-04-26 02:00:00,19,58,12,15
2014-04-26 02:01:00,20,24,8,4
2014-04-26 02:02:00,26,76,25,14
2014-04-26 02:03:00,11,28,37,4
2014-04-26 02:04:00,16,92,9,16
2014-04-26 02:05:00,6,3,16,5
2014-04-26 02:06:00,3,59,20,31
2014-04-26 02:07:00,16,17,22,8
2014-04-26 02:08:00,28,106,20,10
2014-04-26 02:09:00,6,12,5,5
2014-04-26 02:10:00,13,144,35,15
2014-04-26 02:11:00,31,9,1,7
2014-04-26 02:12:00,25,76,33,25
2014-04-26 02:13:00,14,13,13,8
2014-04-26 02:14:00,20,83,41,17
2014-04-26 02:15:00,21,18,12,0
2014-04-26 02:16:00,30,63,13,18
2014-04-26 02:17:00,10,16,24,10
2014-04-26 02:18:00,38,83,15,26
2014-04-26 02:19:00,31,10,16,15
2014-04-26 02:20:00,16,139,19,21
2014-04-26 02:21:00,30,6,11,2
2014-04-26 02:22:00,14,69,23,20
2014-04-26 02:23:00,8,0,17,3
2014-04-26 02:24:00,31,80,8,14
2014-04-26 02:25:00,26,6,33,5
2014-04-26 02:26:00,20,65,32,21
2014-04-26 02:27:00,7,17,3,13
2014-04-26 02:28:00,20,69,23,20
2014-04-26 02:29:00,24,0,17,25
2014-04-26 02:30:00,10,96,24,10
2014-04-26 02:31:00,7,3,26,5
2014-04-26 02:32:00,8,97,64,26
2014-04-26 02:33:00,17,7,31,0
2014-04-26 02:34:00,35,102,18,9
2014-04-26 02:35:00,41,4,5,10
2014-04-26 02:36:00,34,129,26,15
2014-04-26 02:37:00,25,1,1,3
2014-04-26 02:38:00,19,66,34,23
2014-04-26 02:39:00,8,1,1,7
2014-04-26 02:40:00,24,81,58,22
2014-04-26 02:41:00,6,6,10,10
2014-04-26 02:42:00,10,107,52,23
2014-04-26 02:43:00,9,6,11,3
2014-04-26 02:44:00,11,97,17,11
2014-04-26 02:45:00,21,5,5,7
2014-04-26 02:46:00,36,26,31,20
2014-04-26 02:47:00,27,1,5,10
2014-04-26 02:48:00,17,72,46,21
2014-04-26 02:49:00,34,0,36,25
2014-04-26 02:50:00,25,154,72,41
2014-04-26 02:51:00,14,3,16,21
2014-04-26 02:52:00,21,77,44,14
2014-04-26 02:53:00,20,6,12,9
2014-04-26 02:54:00,15,80,25,9
2014-04-26 02:55:00,12,8,10,17
2014-04-26 02:56:00,23,91,10,22
2014-04-26 02:57:00,32,8,37,9
2014-04-26 02:58:00,16,56,27,16
2014-04-26 02:59:00,6,3,25,23
2014-04-26 03:00:00,29,46,33,29
2014-04-26 03:01:00,21,6,33,25
2014-04-26 03:02:00,20,72,40,75
2014-04-26 03:03:00,36,4,78,14
2014-04-26 03:04:00,25,53,40,16
2014-04-26 03:05:00,7,10,34,25
2014-04-26 03:06:00,26,52,17,22
2014-04-26 03:07:00,36,3,42,9
2014-04-26 03:08:00,32,91,53,53
2014-04-26 03:09:00,10,2,35,27
2014-04-26 03:10:00,19,69,14,45
2014-04-26 03:11:00,10,15,2,36
2014-04-26 03:12:00,21,62,47,26
2014-04-26 03:13:00,13,3,29,12
2014-04-26 03:14:00,14,71,43,9
2014-04-26 03:15:00,8,9,57,14
2014-04-26 03:16:00,28,51,54,23
2014-04-26 03:17:00,37,28,28,20
2014-04-26 03:18:00,12,40,29,28
2014-04-26 03:19:00,8,3,19,11
2014-04-26 03:20:00,14,3,15,9
2014-04-26 03:21:00,10,9,41,23
2014-04-26 03:22:00,16,59,40,18
2014-04-26 03:23:00,24,7,24,16
2014-04-26 03:24:00,32,80,34,22
2014-04-26 03:25:00,29,9,45,17
2014-04-26 03:26:00,32,67,49,33
2014-04-26 03:27:00,26,14,28,15
2014-04-26 03:28:00,33,61,44,27
2014-04-26 03:29:00,26,19,28,8
2014-04-26 03:30:00,20,101,15,28
2014-04-26 03:31:00,25,2,16,20
2014-04-26 03:32:00,14,53,62,77
2014-04-26 03:33:00,18,4,49,26
2014-04-26 03:34:00,9,27,29,42
2014-04-26 03:35:00,6,7,26,12
2014-04-26 03:36:00,37,62,75,34
2014-04-26 03:37:00,17,4,64,61
2014-04-26 03:38:00,14,81,67,16
2014-04-26 03:39:00,39,4,73,14
2014-04-26 03:40:00,24,95,82,40
2014-04-26 03:41:00,9,4,28,20
2014-04-26 03:42:00,32,55,31,35
2014-04-26 03:43:00,20,12,68,43
2014-04-26 03:44:00,14,46,33,43
2014-04-26 03:45:00,24,1,32,15
2014-04-26 03:46:00,24,59,45,37
2014-04-26 03:47:00,9,10,13,12
2014-04-26 03:48:00,12,102,50,32
2014-04-26 03:49:00,16,10,35,31
2014-04-26 03:50:00,15,131,41,35
2014-04-26 03:51:00,28,4,40,24
2014-04-26 03:52:00,46,53,56,49
2014-04-26 03:53:00,31,7,44,27
2014-04-26 03:54:00,14,77,43,45
2014-04-26 03:55:00,29,9,30,36
2014-04-26 03:56:00,21,95,21,44
2014-04-26 03:57:00,30,12,29,11
2014-04-26 03:58:00,37,58,50,32
2014-04-26 03:59:00,22,8,14,25
2014-04-26 04:00:00,26,59,91,29
2014-04-26 04:01:00,36,1,34,29
2014-04-26 04:02:00,46,73,25,65
2014-04-26 04:03:00,16,2,41,30
2014-04-26 04:04:00,11,51,20,60
2014-04-26 04:05:00,8,7,5,20
2014-04-26 04:06:00,28,60,31,43
2014-04-26 04:07:00,15,14,9,23
2014-04-26 04:08:00,12,64,55,66
2014-04-26 04:09:00,29,23,16,13
2014-04-26 04:10:00,9,83,46,43
2014-04-26 04:11:00,24,3,40,47
2014-04-26 04:12:00,30,67,26,20
2014-04-26 04:13:00,48,4,23,17
2014-04-26 04:14:00,20,14,38,48
2014-04-26 04:15:00,8,6,16,18
2014-04-26 04:16:00,16,65,17,73
2014-04-26 04:17:00,2,4,9,34
2014-04-26 04:18:00,12,34,52,31
2014-04-26 04:19:00,13,5,8,6
2014-04-26 04:20:00,23,67,42,73
2014-04-26 04:21:00,19,6,42,39
2014-04-26 04:22:00,6,51,41,51
2014-04-26 04:23:00,59,2,24,28
2014-04-26 04:24:00,12,19,26,40
2014-04-26 04:25:00,12,8,60,28
2014-04-26 04:26:00,21,32,45,61
2014-04-26 04:27:00,7,5,15,22
2014-04-26 04:28:00,18,47,64,27
2014-04-26 04:29:00,25,2,25,10
2014-04-26 04:30:00,15,62,29,31
2014-04-26 04:31:00,47,15,27,31
2014-04-26 04:32:00,35,50,68,33
2014-04-26 04:33:00,19,10,39,20
2014-04-26 04:34:00,10,34,55,44
2014-04-26 04:35:00,26,31,42,42
2014-04-26 04:36:00,16,52,43,90
2014-04-26 04:37:00,6,4,20,22
2014-04-26 04:38:00,10,53,78,69
2014-04-26 04:39:00,8,2,20,42
2014-04-26 04:40:00,23,42,46,62
2014-04-26 04:41:00,6,9,11,17
2014-04-26 04:42:00,11,64,77,48
2014-04-26 04:43:00,9,3,68,7
2014-04-26 04:44:00,25,40,66,28
2014-04-26 04:45:00,7,3,43,10
2014-04-26 04:46:00,16,37,35,61
2014-04-26 04:47:00,5,26,30,17
2014-04-26 04:48:00,18,47,58,93
2014-04-26 04:49:00,12,7,24,38
2014-04-26 04:50:00,11,47,21,47
2014-04-26 04:51:00,5,3,33,49
2014-04-26 04:52:00,8,25,54,93
2014-04-26 04:53:00,20,0,63,30
2014-04-26 04:54:00,15,19,56,51
2014-04-26 04:55:00,25,0,40,20
2014-04-26 04:56:00,16,49,22,49
2014-04-26 04:57:00,31,4,30,24
2014-04-26 04:58:00,14,31,52,36
2014-04-26 04:59:00,14,1,39,45
2014-04-26 05:00:00,15,30,44,66
2014-04-26 05:01:00,26,2,37,39
2014-04-26 05:02:00,13,18,45,80
2014-04-26 05:03:00,6,1,35,10
2014-04-26 05:04:00,15,46,34,60
2014-04-26 05:05:00,19,2,70,40
2014-04-26 05:06:00,13,20,55,43
2014-04-26 05:07:00,7,0,37,7
2014-04-26 05:08:00,18,44,33,47
2014-04-26 05:09:00,4,0,39,10
2014-04-26 05:10:00,8,101,24,84
2014-04-26 05:11:00,7,0,25,19
2014-04-26 05:12:00,13,34,43,88
2014-04-26 05:13:00,14,14,80,36
2014-04-26 05:14:00,10,34,34,66
2014-04-26 05:15:00,15,13,30,33
2014-04-26 05:16:00,15,23,39,123
2014-04-26 05:17:00,11,2,14,15
2014-04-26 05:18:00,9,42,37,60
2014-04-26 05:19:00,31,4,32,15
2014-04-26 05:20:00,12,58,10,53
2014-04-26 05:21:00,18,5,32,19
2014-04-26 05:22:00,36,39,48,80
2014-04-26 05:23:00,1,38,27,62
2014-04-26 05:24:00,14,11,77,96
2014-04-26 05:25:00,2,8,12,62
2014-04-26 05:26:00,0,11,63,85
2014-04-26 05:27:00,1,2,5,47
2014-04-26 05:28:00,9,46,48,49
2014-04-26 05:29:00,17,2,77,14
2014-04-26 05:30:00,25,49,28,52
2014-04-26 05:31:00,13,6,23,52
2014-04-26 05:32:00,10,39,35,84
2014-04-26 05:33:00,3,11,11,16
2014-04-26 05:34:00,13,59,24,86
2014-04-26 05:35:00,21,5,35,67
2014-04-26 05:36:00,15,37,92,94
2014-04-26 05:37:00,2,7,30,21
2014-04-26 05:38:00,3,23,72,51
2014-04-26 05:39:00,8,6,24,29
2014-04-26 05:40:00,13,26,39,70
2014-04-26 05:41:00,22,0,60,16
2014-04-26 05:42:00,8,41,52,34
2014-04-26 05:43:00,6,10,59,22
2014-04-26 05:44:00,12,61,20,67
2014-04-26 05:45:00,10,3,10,71
2014-04-26 05:46:00,36,16,54,90
2014-04-26 05:47:00,32,4,19,37
2014-04-26 05:48:00,24,37,37,62
2014-04-26 05:49:00,7,7,11,45
2014-04-26 05:50:00,12,67,46,55
2014-04-26 05:51:00,6,3,27,61
2014-04-26 05:52:00,30,27,40,62
2014-04-26 05:53:00,17,5,84,19
2014-04-26 05:54:00,16,14,16,59
2014-04-26 05:55:00,6,3,12,54
2014-04-26 05:56:00,12,41,43,77
2014-04-26 05:57:00,30,1,5,46
2014-04-26 05:58:00,18,3,23,69
2014-04-26 05:59:00,3,4,3,48
2014-04-26 06:00:00,4,37,34,86
2014-04-26 06:01:00,14,3,4,21
2014-04-26 06:02:00,7,20,18,159
2014-04-26 06:03:00,5,6,21,27
2014-04-26 06:04:00,17,38,48,70
2014-04-26 06:05:00,10,3,14,73
2014-04-26 06:06:00,15,24,25,71
2014-04-26 06:07:00,1,1,18,32
2014-04-26 06:08:00,31,34,38,90
2014-04-26 06:09:00,18,2,28,34
2014-04-26 06:10:00,27,47,45,72
2014-04-26 06:11:00,16,9,23,34
2014-04-26 06:12:00,22,26,68,80
2014-04-26 06:13:00,2,0,22,52
2014-04-26 06:14:00,5,25,52,61
2014-04-26 06:15:00,5,1,9,62
2014-04-26 06:16:00,10,25,58,88
2014-04-26 06:17:00,0,7,14,40
2014-04-26 06:18:00,7,14,13,74
2014-04-26 06:19:00,9,0,20,26
2014-04-26 06:20:00,10,29,22,84
2014-04-26 06:21:00,17,7,22,48
2014-04-26 06:22:00,12,9,61,79
2014-04-26 06:23:00,28,1,41,24
2014-04-26 06:24:00,32,47,33,80
2014-04-26 06:25:00,15,5,31,30
2014-04-26 06:26:00,14,21,76,124
2014-04-26 06:27:00,1,3,73,60
2014-04-26 06:28:00,28,19,46,85
2014-04-26 06:29:00,3,3,14,33
2014-04-26 06:30:00,7,28,41,60
2014-04-26 06:31:00,0,5,55,14
2014-04-26 06:32:00,32,24,39,68
2014-04-26 06:33:00,9,5,21,43
2014-04-26 06:34:00,7,38,36,68
2014-04-26 06:35:00,8,1,11,55
2014-04-26 06:36:00,6,25,50,121
2014-04-26 06:37:00,8,3,14,47
2014-04-26 06:38:00,7,28,38,117
2014-04-26 06:39:00,2,1,8,68
2014-04-26 06:40:00,8,40,27,80
2014-04-26 06:41:00,14,4,28,25
2014-04-26 06:42:00,16,19,59,82
2014-04-26 06:43:00,10,5,8,47
2014-04-26 06:44:00,6,12,29,141
2014-04-26 06:45:00,0,1,27,45
2014-04-26 06:46:00,10,28,22,112
2014-04-26 06:47:00,0,5,30,39
2014-04-26 06:48:00,19,15,67,88
2014-04-26 06:49:00,17,2,20,40
2014-04-26 06:50:00,3,26,53,74
2014-04-26 06:51:00,4,0,16,43
2014-04-26 06:52:00,9,25,35,112
2014-04-26 06:53:00,21,4,36,27
2014-04-26 06:54:00,5,18,33,68
2014-04-26 06:55:00,5,0,21,58
2014-04-26 06:56:00,6,32,32,80
2014-04-26 06:57:00,2,0,36,41
2014-04-26 06:58:00,9,15,34,140
2014-04-26 06:59:00,0,2,6,26
2014-04-26 07:00:00,30,15,40,93
2014-04-26 07:01:00,13,0,53,52
2014-04-26 07:02:00,3,31,47,102
2014-04-26 07:03:00,21,6,30,21
2014-04-26 07:04:00,8,32,51,105
2014-04-26 07:05:00,27,4,54,55
2014-04-26 07:06:00,22,19,22,112
2014-04-26 07:07:00,3,2,15,18
2014-04-26 07:08:00,9,34,56,85
2014-04-26 07:09:00,1,0,15,60
2014-04-26 07:10:00,13,25,37,82
2014-04-26 07:11:00,0,5,75,26
2014-04-26 07:12:00,9,29,62,116
2014-04-26 07:13:00,7,1,0,25
2014-04-26 07:14:00,7,23,15,64
2014-04-26 07:15:00,15,0,13,117
2014-04-26 07:16:00,5,26,21,98
2014-04-26 07:17:00,2,8,44,10
2014-04-26 07:18:00,0,6,33,132
2014-04-26 07:19:00,2,1,56,55
2014-04-26 07:20:00,10,20,44,122
2014-04-26 07:21:00,6,2,37,40
2014-04-26 07:22:00,7,38,30,82
2014-04-26 07:23:00,8,1,4,17
2014-04-26 07:24:00,13,23,24,86
2014-04-26 07:25:00,8,4,16,36
2014-04-26 07:26:00,31,26,45,130
2014-04-26 07:27:00,3,1,10,42
2014-04-26 07:28:00,7,31,31,84
2014-04-26 07:29:00,2,0,60,79
2014-04-26 07:30:00,2,23,56,125
2014-04-26 07:31:00,4,2,29,50
2014-04-26 07:32:00,15,30,65,95
2014-04-26 07:33:00,4,0,25,30
2014-04-26 07:34:00,9,17,44,152
2014-04-26 07:35:00,6,0,16,83
2014-04-26 07:36:00,6,24,28,131
2014-04-26 07:37:00,1,5,11,108
2014-04-26 07:38:00,6,16,29,124
2014-04-26 07:39:00,3,3,60,44
2014-04-26 07:40:00,12,24,33,98
2014-04-26 07:41:00,0,1,21,54
2014-04-26 07:42:00,9,19,76,51
2014-04-26 07:43:00,0,1,23,33
2014-04-26 07:44:00,11,17,33,153
2014-04-26 07:45:00,1,2,23,36
2014-04-26 07:46:00,9,6,50,105
2014-04-26 07:47:00,1,1,12,43
2014-04-26 07:48:00,11,32,48,110
2014-04-26 07:49:00,5,3,3,62
2014-04-26 07:50:00,4,28,14,81
2014-04-26 07:51:00,6,11,2,54
2014-04-26 07:52:00,20,15,124,57
2014-04-26 07:53:00,12,1,26,72
2014-04-26 07:54:00,5,11,33,129
2014-04-26 07:55:00,5,1,9,49
2014-04-26 07:56:00,22,23,28,94
2014-04-26 07:57:00,0,1,28,47
2014-04-26 07:58:00,8,10,41,153
2014-04-26 07:59:00,3,1,9,28
2014-04-26 08:00:00,11,13,40,118
2014-04-26 08:01:00,2,0,6,31
2014-04-26 08:02:00,6,35,58,136
2014-04-26 08:03:00,1,0,22,29
2014-04-26 08:04:00,13,5,42,88
2014-04-26 08:05:00,15,3,22,6
2014-04-26 08:06:00,3,17,36,118
2014-04-26 08:07:00,9,3,47,50
2014-04-26 08:08:00,5,14,45,102
2014-04-26 08:09:00,7,2,5,47
2014-04-26 08:10:00,5,21,29,122
2014-04-26 08:11:00,17,3,36,22
2014-04-26 08:12:00,6,46,36,96
2014-04-26 08:13:00,2,4,7,76
2014-04-26 08:14:00,7,7,17,70
2014-04-26 08:15:00,20,2,9,18
2014-04-26 08:16:00,10,11,56,71
2014-04-26 08:17:00,5,3,12,27
2014-04-26 08:18:00,1,28,46,79
2014-04-26 08:19:00,1,0,11,10
2014-04-26 08:20:00,11,7,43,129
2014-04-26 08:21:00,0,5,7,27
2014-04-26 08:22:00,1,23,39,98
2014-04-26 08:23:00,7,1,25,19
2014-04-26 08:24:00,12,11,40,131
2014-04-26 08:25:00,3,1,8,25
2014-04-26 08:26:00,14,13,67,101
2014-04-26 08:27:00,18,10,16,72
2014-04-26 08:28:00,7,24,59,93
2014-04-26 08:29:00,2,1,37,8
2014-04-26 08:30:00,5,39,36,94
2014-04-26 08:31:00,6,2,33,43
2014-04-26 08:32:00,5,12,37,107
2014-04-26 08:33:00,6,1,3,31
2014-04-26 08:34:00,8,11,23,124
2014-04-26 08:35:00,2,0,22,46
2014-04-26 08:36:00,4,27,19,112
2014-04-26 08:37:00,6,0,5,42
2014-04-26 08:38:00,3,16,60,118
2014-04-26 08:39:00,10,1,33,15
2014-04-26 08:40:00,17,11,49,108
2014-04-26 08:41:00,5,3,22,57
2014-04-26 08:42:00,0,38,36,130
2014-04-26 08:43:00,2,1,25,95
2014-04-26 08:44:00,16,24,45,117
2014-04-26 08:45:00,9,0,19,52
2014-04-26 08:46:00,14,25,17,126
2014-04-26 08:47:00,6,2,1,46
2014-04-26 08:48:00,6,4,59,116
2014-04-26 08:49:00,4,0,41,14
2014-04-26 08:50:00,7,38,35,135
2014-04-26 08:51:00,3,4,13,37
2014-04-26 08:52:00,11,21,42,98
2014-04-26 08:53:00,2,1,37,59
2014-04-26 08:54:00,6,9,29,154
2014-04-26 08:55:00,3,0,53,45
2014-04-26 08:56:00,6,34,48,112
2014-04-26 08:57:00,7,2,13,40
2014-04-26 08:58:00,34,8,50,167
2014-04-26 08:59:00,4,1,20,21
2014-04-26 09:00:00,12,10,27,131
2014-04-26 09:01:00,1,0,19,4
2014-04-26 09:02:00,7,27,45,102
2014-04-26 09:03:00,4,3,66,30
2014-04-26 09:04:00,15,26,36,150
2014-04-26 09:05:00,2,1,29,68
2014-04-26 09:06:00,4,33,47,162
2014-04-26 09:07:00,0,5,20,79
2014-04-26 09:08:00,18,25,75,134
2014-04-26 09:09:00,1,0,24,9
2014-04-26 09:10:00,23,28,51,102
2014-04-26 09:11:00,3,0,28,32
2014-04-26 09:12:00,14,48,57,188
2014-04-26 09:13:00,15,2,3,56
2014-04-26 09:14:00,2,30,43,100
2014-04-26 09:15:00,0,3,30,40
2014-04-26 09:16:00,5,16,62,158
2014-04-26 09:17:00,20,0,25,49
2014-04-26 09:18:00,11,14,66,163
2014-04-26 09:19:00,2,0,17,61
2014-04-26 09:20:00,20,23,36,146
2014-04-26 09:21:00,1,0,15,27
2014-04-26 09:22:00,9,55,38,125
2014-04-26 09:23:00,15,2,15,68
2014-04-26 09:24:00,14,27,68,104
2014-04-26 09:25:00,3,0,15,29
2014-04-26 09:26:00,14,24,64,191
2014-04-26 09:27:00,6,2,23,21
2014-04-26 09:28:00,27,19,44,207
2014-04-26 09:29:00,3,0,22,43
2014-04-26 09:30:00,40,40,59,128
2014-04-26 09:31:00,11,0,25,22
2014-04-26 09:32:00,15,28,72,155
2014-04-26 09:33:00,12,2,24,31
2014-04-26 09:34:00,19,22,33,121
2014-04-26 09:35:00,2,0,5,19
2014-04-26 09:36:00,15,16,37,106
2014-04-26 09:37:00,1,2,37,49
2014-04-26 09:38:00,16,29,49,155
2014-04-26 09:39:00,9,2,59,9
2014-04-26 09:40:00,11,47,95,139
2014-04-26 09:41:00,25,0,39,17
2014-04-26 09:42:00,10,28,57,90
2014-04-26 09:43:00,5,1,16,13
2014-04-26 09:44:00,6,17,43,168
2014-04-26 09:45:00,8,1,13,37
2014-04-26 09:46:00,23,40,56,142
2014-04-26 09:47:00,0,5,11,42
2014-04-26 09:48:00,6,35,35,123
2014-04-26 09:49:00,5,0,5,15
2014-04-26 09:50:00,4,36,42,129
2014-04-26 09:51:00,18,0,54,32
2014-04-26 09:52:00,17,28,58,105
2014-04-26 09:53:00,1,3,9,48
2014-04-26 09:54:00,20,13,33,138
2014-04-26 09:55:00,5,3,39,15
2014-04-26 09:56:00,10,14,44,103
2014-04-26 09:57:00,21,2,8,28
2014-04-26 09:58:00,16,47,52,102
2014-04-26 09:59:00,24,1,26,38
2014-04-26 10:00:00,10,29,43,110
2014-04-26 10:01:00,0,0,29,31
2014-04-26 10:02:00,22,33,27,131
2014-04-26 10:03:00,10,0,19,45
2014-04-26 10:04:00,9,13,24,137
2014-04-26 10:05:00,19,0,16,34
2014-04-26 10:06:00,47,19,55,85
2014-04-26 10:07:00,10,1,22,11
2014-04-26 10:08:00,11,44,28,102
2014-04-26 10:09:00,16,6,26,32
2014-04-26 10:10:00,18,44,43,74
2014-04-26 10:11:00,11,2,45,52
2014-04-26 10:12:00,14,21,70,128
2014-04-26 10:13:00,5,4,22,36
2014-04-26 10:14:00,14,28,34,83
2014-04-26 10:15:00,15,2,36,4
2014-04-26 10:16:00,26,11,28,163
2014-04-26 10:17:00,5,2,30,15
2014-04-26 10:18:00,8,28,45,106
2014-04-26 10:19:00,3,3,38,13
2014-04-26 10:20:00,38,23,34,133
2014-04-26 10:21:00,23,2,20,35
2014-04-26 10:22:00,15,26,41,51
2014-04-26 10:23:00,15,6,15,40
2014-04-26 10:24:00,24,41,33,182
2014-04-26 10:25:00,9,3,15,23
2014-04-26 10:26:00,24,27,37,129
2014-04-26 10:27:00,11,2,16,12
2014-04-26 10:28:00,6,17,33,113
2014-04-26 10:29:00,35,0,54,13
2014-04-26 10:30:00,13,36,25,96
2014-04-26 10:31:00,8,6,19,26
2014-04-26 10:32:00,5,20,34,108
2014-04-26 10:33:00,3,4,40,23
2014-04-26 10:34:00,15,27,47,101
2014-04-26 10:35:00,12,1,7,42
2014-04-26 10:36:00,28,17,37,177
2014-04-26 10:37:00,6,1,28,37
2014-04-26 10:38:00,27,34,33,155
2014-04-26 10:39:00,15,6,20,7
2014-04-26 10:40:00,30,36,48,115
2014-04-26 10:41:00,14,1,7,13
2014-04-26 10:42:00,35,40,38,101
2014-04-26 10:43:00,6,0,14,10
2014-04-26 10:44:00,17,27,13,95
2014-04-26 10:45:00,5,0,20,26
2014-04-26 10:46:00,13,22,51,107
2014-04-26 10:47:00,25,0,2,37
2014-04-26 10:48:00,9,12,54,173
2014-04-26 10:49:00,20,1,24,47
2014-04-26 10:50:00,35,43,47,150
2014-04-26 10:51:00,6,1,18,28
2014-04-26 10:52:00,12,31,30,139
2014-04-26 10:53:00,28,2,8,45
2014-04-26 10:54:00,27,12,66,111
2014-04-26 10:55:00,12,0,10,24
2014-04-26 10:56:00,20,22,23,102
2014-04-26 10:57:00,8,1,31,60
2014-04-26 10:58:00,2,38,39,172
2014-04-26 10:59:00,13,2,30,61
2014-04-26 11:00:00,30,32,52,185
2014-04-26 11:01:00,7,0,28,67
2014-04-26 11:02:00,1,32,38,93
2014-04-26 11:03:00,20,1,9,33
2014-04-26 11:04:00,17,34,39,165
2014-04-26 11:05:00,9,1,21,32
2014-04-26 11:06:00,20,22,22,135
2014-04-26 11:07:00,4,2,27,26
2014-04-26 11:08:00,14,43,43,117
2014-04-26 11:09:00,8,0,17,45
2014-04-26 11:10:00,19,34,20,142
2014-04-26 11:11:00,9,2,21,25
2014-04-26 11:12:00,11,24,32,124
2014-04-26 11:13:00,3,2,6,22
2014-04-26 11:14:00,8,36,35,104
2014-04-26 11:15:00,13,1,6,10
2014-04-26 11:16:00,16,14,28,129
2014-04-26 11:17:00,15,1,14,57
2014-04-26 11:18:00,5,43,51,87
2014-04-26 11:19:00,4,1,6,15
2014-04-26 11:20:00,24,14,25,164
2014-04-26 11:21:00,22,0,27,67
2014-04-26 11:22:00,6,21,65,142
2014-04-26 11:23:00,0,0,35,52
2014-04-26 11:24:00,16,20,24,123
2014-04-26 11:25:00,10,0,12,24
2014-04-26 11:26:00,11,16,39,143
2014-04-26 11:27:00,10,3,24,20
2014-04-26 11:28:00,14,32,49,117
2014-04-26 11:29:00,9,2,18,23
2014-04-26 11:30:00,12,31,17,130
2014-04-26 11:31:00,14,4,9,24
2014-04-26 11:32:00,16,26,28,180
2014-04-26 11:33:00,14,0,9,58
2014-04-26 11:34:00,13,40,28,87
2014-04-26 11:35:00,5,0,8,39
2014-04-26 11:36:00,6,20,44,66
2014-04-26 11:37:00,14,4,34,18
2014-04-26 11:38:00,30,22,55,146
2014-04-26 11:39:00,1,0,24,27
2014-04-26 11:40:00,23,6,15,133
2014-04-26 11:41:00,6,5,16,23
2014-04-26 11:42:00,4,26,81,140
2014-04-26 11:43:00,2,2,7,35
2014-04-26 11:44:00,24,40,16,161
2014-04-26 11:45:00,11,2,25,63
2014-04-26 11:46:00,18,24,13,109
2014-04-26 11:47:00,0,1,7,38
2014-04-26 11:48:00,16,18,40,86
2014-04-26 11:49:00,11,1,18,83
2014-04-26 11:50:00,11,58,29,100
2014-04-26 11:51:00,7,3,15,14
2014-04-26 11:52:00,15,6,48,140
2014-04-26 11:53:00,12,2,16,29
2014-04-26 11:54:00,2,16,13,86
2014-04-26 11:55:00,4,0,21,27
2014-04-26 11:56:00,15,1,40,30
2014-04-26 11:57:00,4,2,18,20
2014-04-26 11:58:00,26,1,17,52
2014-04-26 11:59:00,6,0,37,34
2014-04-26 12:00:00,18,30,16,42
2014-04-26 12:01:00,10,8,11,29
2014-04-26 12:02:00,8,20,38,114
2014-04-26 12:03:00,9,11,8,55
2014-04-26 12:04:00,16,33,21,96
2014-04-26 12:05:00,2,9,19,34
2014-04-26 12:06:00,27,19,16,105
2014-04-26 12:07:00,6,3,21,23
2014-04-26 12:08:00,6,28,21,71
2014-04-26 12:09:00,22,3,17,24
2014-04-26 12:10:00,15,27,25,124
2014-04-26 12:11:00,2,5,32,46
2014-04-26 12:12:00,8,18,33,85
2014-04-26 12:13:00,2,8,6,40
2014-04-26 12:14:00,6,33,21,43
2014-04-26 12:15:00,9,6,36,42
2014-04-26 12:16:00,18,12,32,86
2014-04-26 12:17:00,11,1,29,54
2014-04-26 12:18:00,10,22,33,125
2014-04-26 12:19:00,13,1,8,22
2014-04-26 12:20:00,12,11,36,96
2014-04-26 12:21:00,7,2,24,21
2014-04-26 12:22:00,42,26,31,142
2014-04-26 12:23:00,6,10,5,47
2014-04-26 12:24:00,6,45,15,69
2014-04-26 12:25:00,24,3,20,21
2014-04-26 12:26:00,15,29,43,98
2014-04-26 12:27:00,2,3,33,44
2014-04-26 12:28:00,37,19,26,47
2014-04-26 12:29:00,11,0,13,28
2014-04-26 12:30:00,15,50,28,104
2014-04-26 12:31:00,17,3,19,14
2014-04-26 12:32:00,9,31,22,73
